 0  8  0  0   2.200000000000000E-18   2.800000000000000E-18   3.600000000000000E-18   4.600000000000000E-18   5.700000000000000E-18   7.000000000000000E-18   8.400000000000000E-18   1.000000000000000E-17   1.200000000000000E-17   1.400000000000000E-17   1.700000000000000E-17   1.900000000000000E-17   2.200000000000000E-17   2.600000000000000E-17   2.900000000000000E-17   3.300000000000000E-17   3.800000000000000E-17   4.300000000000000E-17   4.900000000000000E-17   5.500000000000000E-17   6.200000000000000E-17   6.900000000000000E-17   7.800000000000000E-17   8.700000000000000E-17   9.800000000000000E-17   1.100000000000000E-16   1.200000000000000E-16   1.400000000000000E-16   1.600000000000000E-16   1.800000000000000E-16   2.000000000000000E-16   2.200000000000000E-16   2.500000000000000E-16   2.800000000000000E-16   3.100000000000000E-16   3.500000000000000E-16   3.900000000000000E-16   4.400000000000000E-16   4.900000000000000E-16   5.500000000000000E-16   6.100000000000000E-16   6.800000000000000E-16   7.600000000000000E-16   8.400000000000000E-16   9.299999999999999E-16   1.000000000000000E-15   1.100000000000000E-15   1.200000000000000E-15   1.400000000000000E-15   1.500000000000000E-15   1.700000000000000E-15   1.800000000000000E-15   2.000000000000000E-15   2.100000000000000E-15   2.300000000000000E-15   2.500000000000000E-15   2.700000000000000E-15   3.000000000000000E-15   3.200000000000000E-15   3.500000000000000E-15   3.700000000000000E-15   4.000000000000000E-15   4.300000000000000E-15   4.600000000000000E-15   5.000000000000000E-15   5.300000000000000E-15   5.700000000000000E-15   6.000000000000000E-15   6.400000000000000E-15   6.800000000000000E-15   7.300000000000000E-15   7.700000000000000E-15   8.200000000000001E-15   8.700000000000000E-15   9.200000000000000E-15   9.700000000000001E-15   1.000000000000000E-14   1.100000000000000E-14   1.100000000000000E-14   1.200000000000000E-14   1.300000000000000E-14   1.300000000000000E-14   1.400000000000000E-14   1.500000000000000E-14   1.500000000000000E-14   1.600000000000000E-14   1.700000000000000E-14   1.800000000000000E-14   1.800000000000000E-14   1.900000000000000E-14   2.000000000000000E-14   2.100000000000000E-14   2.200000000000000E-14   2.300000000000000E-14   2.300000000000000E-14   2.400000000000000E-14
 0  8  0  1   8.799999999999999E-18   1.100000000000000E-17   1.400000000000000E-17   1.800000000000000E-17   2.300000000000000E-17   2.800000000000000E-17   3.400000000000000E-17   4.100000000000000E-17   4.900000000000000E-17   5.900000000000000E-17   7.000000000000000E-17   8.200000000000000E-17   9.700000000000000E-17   1.100000000000000E-16   1.300000000000000E-16   1.500000000000000E-16   1.800000000000000E-16   2.000000000000000E-16   2.400000000000000E-16   2.700000000000000E-16   3.100000000000000E-16   3.600000000000000E-16   4.100000000000000E-16   4.700000000000000E-16   5.300000000000000E-16   6.000000000000000E-16   6.900000000000000E-16   7.800000000000000E-16   8.800000000000000E-16   1.000000000000000E-15   1.100000000000000E-15   1.300000000000000E-15   1.400000000000000E-15   1.600000000000000E-15   1.800000000000000E-15   2.000000000000000E-15   2.200000000000000E-15   2.500000000000000E-15   2.800000000000000E-15   3.100000000000000E-15   3.400000000000000E-15   3.700000000000000E-15   4.100000000000000E-15   4.500000000000000E-15   5.000000000000000E-15   5.500000000000000E-15   6.000000000000000E-15   6.500000000000000E-15   7.100000000000000E-15   7.800000000000001E-15   8.399999999999999E-15   9.100000000000000E-15   9.900000000000001E-15   1.100000000000000E-14   1.200000000000000E-14   1.200000000000000E-14   1.300000000000000E-14   1.400000000000000E-14   1.500000000000000E-14   1.600000000000000E-14   1.800000000000000E-14   1.900000000000000E-14   2.000000000000000E-14   2.100000000000000E-14   2.300000000000000E-14   2.400000000000000E-14   2.600000000000000E-14   2.700000000000000E-14   2.900000000000000E-14   3.000000000000000E-14   3.200000000000000E-14   3.400000000000000E-14   3.600000000000000E-14   3.700000000000000E-14   3.900000000000000E-14   4.100000000000000E-14   4.400000000000000E-14   4.600000000000000E-14   4.800000000000000E-14   5.000000000000000E-14   5.200000000000000E-14   5.500000000000000E-14   5.700000000000000E-14   6.000000000000000E-14   6.200000000000000E-14   6.500000000000000E-14   6.800000000000000E-14   7.100000000000000E-14   7.300000000000000E-14   7.600000000000000E-14   7.900000000000000E-14   8.200000000000000E-14   8.500000000000000E-14   8.800000000000000E-14   9.200000000000000E-14   9.500000000000000E-14
 0  8  0  2   6.900000000000000E-17   8.600000000000000E-17   1.000000000000000E-16   1.300000000000000E-16   1.500000000000000E-16   1.800000000000000E-16   2.100000000000000E-16   2.400000000000000E-16   2.800000000000000E-16   3.200000000000000E-16   3.700000000000000E-16   4.200000000000000E-16   4.800000000000000E-16   5.500000000000000E-16   6.300000000000000E-16   7.100000000000000E-16   8.100000000000000E-16   9.200000000000000E-16   1.100000000000000E-15   1.200000000000000E-15   1.400000000000000E-15   1.500000000000000E-15   1.800000000000000E-15   2.000000000000000E-15   2.300000000000000E-15   2.600000000000000E-15   2.900000000000000E-15   3.300000000000000E-15   3.700000000000000E-15   4.200000000000000E-15   4.800000000000000E-15   5.300000000000000E-15   6.000000000000000E-15   6.700000000000000E-15   7.500000000000000E-15   8.399999999999999E-15   9.300000000000000E-15   1.000000000000000E-14   1.100000000000000E-14   1.300000000000000E-14   1.400000000000000E-14   1.500000000000000E-14   1.700000000000000E-14   1.900000000000000E-14   2.000000000000000E-14   2.200000000000000E-14   2.400000000000000E-14   2.600000000000000E-14   2.800000000000000E-14   3.100000000000000E-14   3.300000000000000E-14   3.600000000000000E-14   3.900000000000000E-14   4.200000000000000E-14   4.500000000000000E-14   4.800000000000000E-14   5.100000000000000E-14   5.500000000000000E-14   5.800000000000001E-14   6.200000000000000E-14   6.600000000000000E-14   7.000000000000000E-14   7.400000000000000E-14   7.900000000000000E-14   8.400000000000000E-14   8.800000000000000E-14   9.299999999999999E-14   9.800000000000000E-14   1.000000000000000E-13   1.100000000000000E-13   1.100000000000000E-13   1.200000000000000E-13   1.300000000000000E-13   1.300000000000000E-13   1.400000000000000E-13   1.500000000000000E-13   1.500000000000000E-13   1.600000000000000E-13   1.700000000000000E-13   1.700000000000000E-13   1.800000000000000E-13   1.900000000000000E-13   2.000000000000000E-13   2.000000000000000E-13   2.100000000000000E-13   2.200000000000000E-13   2.300000000000000E-13   2.400000000000000E-13   2.400000000000000E-13   2.500000000000000E-13   2.600000000000000E-13   2.700000000000000E-13   2.800000000000000E-13   2.900000000000000E-13   3.000000000000000E-13   3.100000000000000E-13
 0  8  0  3   3.300000000000000E-16   4.100000000000000E-16   5.200000000000000E-16   6.300000000000000E-16   7.600000000000000E-16   9.200000000000000E-16   1.100000000000000E-15   1.300000000000000E-15   1.500000000000000E-15   1.700000000000000E-15   2.000000000000000E-15   2.300000000000000E-15   2.700000000000000E-15   3.000000000000000E-15   3.500000000000000E-15   4.000000000000000E-15   4.500000000000000E-15   5.100000000000000E-15   5.800000000000000E-15   6.500000000000000E-15   7.300000000000000E-15   8.300000000000000E-15   9.300000000000000E-15   1.000000000000000E-14   1.200000000000000E-14   1.300000000000000E-14   1.400000000000000E-14   1.600000000000000E-14   1.800000000000000E-14   2.000000000000000E-14   2.200000000000000E-14   2.400000000000000E-14   2.700000000000000E-14   2.900000000000000E-14   3.200000000000000E-14   3.500000000000000E-14   3.800000000000000E-14   4.200000000000000E-14   4.600000000000000E-14   5.000000000000000E-14   5.400000000000000E-14   5.800000000000001E-14   6.300000000000000E-14   6.800000000000000E-14   7.300000000000000E-14   7.900000000000000E-14   8.400000000000000E-14   9.000000000000000E-14   9.700000000000000E-14   1.000000000000000E-13   1.100000000000000E-13   1.200000000000000E-13   1.200000000000000E-13   1.300000000000000E-13   1.400000000000000E-13   1.500000000000000E-13   1.600000000000000E-13   1.700000000000000E-13   1.800000000000000E-13   1.900000000000000E-13   2.000000000000000E-13   2.100000000000000E-13   2.200000000000000E-13   2.300000000000000E-13   2.400000000000000E-13   2.500000000000000E-13   2.600000000000000E-13   2.700000000000000E-13   2.800000000000000E-13   3.000000000000000E-13   3.100000000000000E-13   3.200000000000000E-13   3.400000000000000E-13   3.500000000000000E-13   3.600000000000000E-13   3.800000000000000E-13   3.900000000000000E-13   4.100000000000000E-13   4.200000000000000E-13   4.400000000000000E-13   4.500000000000000E-13   4.700000000000000E-13   4.900000000000000E-13   5.000000000000000E-13   5.200000000000000E-13   5.400000000000000E-13   5.500000000000000E-13   5.700000000000000E-13   5.900000000000000E-13   6.100000000000000E-13   6.300000000000000E-13   6.400000000000000E-13   6.600000000000000E-13   6.800000000000000E-13   7.000000000000000E-13   7.200000000000000E-13
 0  8  0  4   1.000000000000000E-15   1.300000000000000E-15   1.600000000000000E-15   2.000000000000000E-15   2.500000000000000E-15   3.100000000000000E-15   3.700000000000000E-15   4.500000000000000E-15   5.400000000000000E-15   6.400000000000000E-15   7.500000000000000E-15   8.900000000000000E-15   1.000000000000000E-14   1.200000000000000E-14   1.400000000000000E-14   1.600000000000000E-14   1.900000000000000E-14   2.200000000000000E-14   2.500000000000000E-14   2.800000000000000E-14   3.200000000000000E-14   3.700000000000000E-14   4.100000000000000E-14   4.700000000000000E-14   5.200000000000000E-14   5.800000000000001E-14   6.500000000000000E-14   7.200000000000000E-14   8.000000000000000E-14   8.800000000000000E-14   9.700000000000000E-14   1.100000000000000E-13   1.200000000000000E-13   1.300000000000000E-13   1.400000000000000E-13   1.500000000000000E-13   1.600000000000000E-13   1.800000000000000E-13   1.900000000000000E-13   2.100000000000000E-13   2.200000000000000E-13   2.400000000000000E-13   2.600000000000000E-13   2.800000000000000E-13   2.900000000000000E-13   3.100000000000000E-13   3.300000000000000E-13   3.500000000000000E-13   3.800000000000000E-13   4.000000000000000E-13   4.200000000000000E-13   4.500000000000000E-13   4.700000000000000E-13   5.000000000000000E-13   5.200000000000000E-13   5.500000000000000E-13   5.800000000000000E-13   6.100000000000000E-13   6.400000000000000E-13   6.700000000000000E-13   7.000000000000000E-13   7.300000000000000E-13   7.600000000000000E-13   8.000000000000000E-13   8.300000000000000E-13   8.700000000000000E-13   9.000000000000000E-13   9.400000000000000E-13   9.699999999999999E-13   1.000000000000000E-12   1.000000000000000E-12   1.100000000000000E-12   1.100000000000000E-12   1.200000000000000E-12   1.200000000000000E-12   1.200000000000000E-12   1.300000000000000E-12   1.300000000000000E-12   1.400000000000000E-12   1.400000000000000E-12   1.500000000000000E-12   1.500000000000000E-12   1.600000000000000E-12   1.600000000000000E-12   1.600000000000000E-12   1.700000000000000E-12   1.700000000000000E-12   1.800000000000000E-12   1.800000000000000E-12   1.900000000000000E-12   1.900000000000000E-12   2.000000000000000E-12   2.000000000000000E-12   2.100000000000000E-12   2.100000000000000E-12   2.200000000000000E-12
 0  8  0  5   1.200000000000000E-14   1.500000000000000E-14   1.800000000000000E-14   2.200000000000000E-14   2.600000000000000E-14   3.100000000000000E-14   3.600000000000000E-14   4.200000000000000E-14   4.900000000000000E-14   5.600000000000000E-14   6.400000000000000E-14   7.300000000000000E-14   8.400000000000000E-14   9.500000000000000E-14   1.100000000000000E-13   1.200000000000000E-13   1.300000000000000E-13   1.500000000000000E-13   1.700000000000000E-13   1.900000000000000E-13   2.000000000000000E-13   2.300000000000000E-13   2.500000000000000E-13   2.700000000000000E-13   3.000000000000000E-13   3.200000000000000E-13   3.500000000000000E-13   3.800000000000000E-13   4.200000000000000E-13   4.500000000000000E-13   4.900000000000000E-13   5.200000000000000E-13   5.600000000000000E-13   6.000000000000000E-13   6.500000000000000E-13   6.900000000000000E-13   7.400000000000000E-13   7.800000000000000E-13   8.300000000000000E-13   8.800000000000000E-13   9.400000000000000E-13   9.900000000000000E-13   1.000000000000000E-12   1.100000000000000E-12   1.200000000000000E-12   1.200000000000000E-12   1.300000000000000E-12   1.400000000000000E-12   1.400000000000000E-12   1.500000000000000E-12   1.600000000000000E-12   1.600000000000000E-12   1.700000000000000E-12   1.800000000000000E-12   1.900000000000000E-12   1.900000000000000E-12   2.000000000000000E-12   2.100000000000000E-12   2.200000000000000E-12   2.300000000000000E-12   2.400000000000000E-12   2.400000000000000E-12   2.500000000000000E-12   2.600000000000000E-12   2.700000000000000E-12   2.800000000000000E-12   2.900000000000000E-12   3.000000000000000E-12   3.100000000000000E-12   3.200000000000000E-12   3.300000000000000E-12   3.400000000000000E-12   3.500000000000000E-12   3.600000000000000E-12   3.700000000000000E-12   3.800000000000000E-12   3.900000000000000E-12   4.000000000000000E-12   4.100000000000000E-12   4.200000000000000E-12   4.300000000000000E-12   4.400000000000000E-12   4.500000000000000E-12   4.700000000000000E-12   4.800000000000000E-12   4.900000000000000E-12   5.000000000000000E-12   5.100000000000000E-12   5.200000000000000E-12   5.300000000000000E-12   5.500000000000000E-12   5.600000000000000E-12   5.700000000000000E-12   5.800000000000000E-12   5.900000000000000E-12   6.100000000000000E-12
 0  8  0  6   1.400000000000000E-13   1.800000000000000E-13   2.300000000000000E-13   2.800000000000000E-13   3.300000000000000E-13   4.000000000000000E-13   4.600000000000000E-13   5.400000000000000E-13   6.200000000000000E-13   7.000000000000000E-13   8.000000000000000E-13   8.900000000000000E-13   1.000000000000000E-12   1.100000000000000E-12   1.200000000000000E-12   1.300000000000000E-12   1.500000000000000E-12   1.600000000000000E-12   1.700000000000000E-12   1.900000000000000E-12   2.000000000000000E-12   2.200000000000000E-12   2.300000000000000E-12   2.500000000000000E-12   2.700000000000000E-12   2.800000000000000E-12   3.000000000000000E-12   3.200000000000000E-12   3.400000000000000E-12   3.600000000000000E-12   3.800000000000000E-12   4.000000000000000E-12   4.200000000000000E-12   4.400000000000000E-12   4.600000000000000E-12   4.800000000000000E-12   5.000000000000000E-12   5.200000000000000E-12   5.400000000000000E-12   5.700000000000000E-12   5.900000000000000E-12   6.100000000000000E-12   6.400000000000000E-12   6.600000000000000E-12   6.800000000000000E-12   7.100000000000000E-12   7.300000000000000E-12   7.600000000000000E-12   7.800000000000000E-12   8.100000000000000E-12   8.300000000000000E-12   8.600000000000000E-12   8.900000000000000E-12   9.100000000000000E-12   9.400000000000000E-12   9.599999999999999E-12   9.899999999999999E-12   9.999999999999999E-12   9.999999999999999E-12   1.100000000000000E-11   1.100000000000000E-11   1.100000000000000E-11   1.200000000000000E-11   1.200000000000000E-11   1.200000000000000E-11   1.200000000000000E-11   1.300000000000000E-11   1.300000000000000E-11   1.300000000000000E-11   1.300000000000000E-11   1.400000000000000E-11   1.400000000000000E-11   1.400000000000000E-11   1.500000000000000E-11   1.500000000000000E-11   1.500000000000000E-11   1.500000000000000E-11   1.600000000000000E-11   1.600000000000000E-11   1.600000000000000E-11   1.700000000000000E-11   1.700000000000000E-11   1.700000000000000E-11   1.700000000000000E-11   1.800000000000000E-11   1.800000000000000E-11   1.800000000000000E-11   1.900000000000000E-11   1.900000000000000E-11   1.900000000000000E-11   1.900000000000000E-11   2.000000000000000E-11   2.000000000000000E-11   2.000000000000000E-11   2.100000000000000E-11   2.100000000000000E-11
 0  8  0  7   3.600000000000000E-12   4.500000000000000E-12   5.300000000000000E-12   6.300000000000000E-12   7.300000000000000E-12   8.400000000000000E-12   9.500000000000000E-12   1.100000000000000E-11   1.200000000000000E-11   1.300000000000000E-11   1.400000000000000E-11   1.600000000000000E-11   1.700000000000000E-11   1.900000000000000E-11   2.000000000000000E-11   2.100000000000000E-11   2.300000000000000E-11   2.400000000000000E-11   2.600000000000000E-11   2.700000000000000E-11   2.900000000000000E-11   3.100000000000000E-11   3.200000000000000E-11   3.400000000000000E-11   3.500000000000000E-11   3.700000000000000E-11   3.900000000000000E-11   4.000000000000000E-11   4.200000000000000E-11   4.300000000000000E-11   4.500000000000000E-11   4.700000000000000E-11   4.800000000000000E-11   5.000000000000000E-11   5.200000000000000E-11   5.300000000000000E-11   5.500000000000000E-11   5.700000000000000E-11   5.800000000000000E-11   6.000000000000000E-11   6.200000000000001E-11   6.300000000000000E-11   6.500000000000000E-11   6.700000000000000E-11   6.800000000000000E-11   7.000000000000000E-11   7.100000000000000E-11   7.300000000000001E-11   7.500000000000000E-11   7.600000000000000E-11   7.800000000000000E-11   7.900000000000000E-11   8.100000000000000E-11   8.300000000000000E-11   8.399999999999999E-11   8.600000000000000E-11   8.700000000000000E-11   8.900000000000000E-11   9.100000000000000E-11   9.200000000000001E-11   9.400000000000000E-11   9.500000000000000E-11   9.700000000000000E-11   9.800000000000000E-11   1.000000000000000E-10   1.000000000000000E-10   1.000000000000000E-10   1.000000000000000E-10   1.100000000000000E-10   1.100000000000000E-10   1.100000000000000E-10   1.100000000000000E-10   1.100000000000000E-10   1.100000000000000E-10   1.100000000000000E-10   1.200000000000000E-10   1.200000000000000E-10   1.200000000000000E-10   1.200000000000000E-10   1.200000000000000E-10   1.200000000000000E-10   1.200000000000000E-10   1.300000000000000E-10   1.300000000000000E-10   1.300000000000000E-10   1.300000000000000E-10   1.300000000000000E-10   1.300000000000000E-10   1.300000000000000E-10   1.400000000000000E-10   1.400000000000000E-10   1.400000000000000E-10   1.400000000000000E-10   1.400000000000000E-10   1.400000000000000E-10   1.400000000000000E-10
 0  8  0  8   8.900000000000000E-10   9.500000000000000E-10   1.000000000000000E-09   1.000000000000000E-09   1.100000000000000E-09   1.100000000000000E-09   1.200000000000000E-09   1.200000000000000E-09   1.300000000000000E-09   1.300000000000000E-09   1.300000000000000E-09   1.400000000000000E-09   1.400000000000000E-09   1.400000000000000E-09   1.500000000000000E-09   1.500000000000000E-09   1.500000000000000E-09   1.500000000000000E-09   1.600000000000000E-09   1.600000000000000E-09   1.600000000000000E-09   1.600000000000000E-09   1.700000000000000E-09   1.700000000000000E-09   1.700000000000000E-09   1.700000000000000E-09   1.800000000000000E-09   1.800000000000000E-09   1.800000000000000E-09   1.800000000000000E-09   1.800000000000000E-09   1.900000000000000E-09   1.900000000000000E-09   1.900000000000000E-09   1.900000000000000E-09   1.900000000000000E-09   2.000000000000000E-09   2.000000000000000E-09   2.000000000000000E-09   2.000000000000000E-09   2.000000000000000E-09   2.000000000000000E-09   2.100000000000000E-09   2.100000000000000E-09   2.100000000000000E-09   2.100000000000000E-09   2.100000000000000E-09   2.100000000000000E-09   2.200000000000000E-09   2.200000000000000E-09   2.200000000000000E-09   2.200000000000000E-09   2.200000000000000E-09   2.200000000000000E-09   2.200000000000000E-09   2.300000000000000E-09   2.300000000000000E-09   2.300000000000000E-09   2.300000000000000E-09   2.300000000000000E-09   2.300000000000000E-09   2.300000000000000E-09   2.300000000000000E-09   2.400000000000000E-09   2.400000000000000E-09   2.400000000000000E-09   2.400000000000000E-09   2.400000000000000E-09   2.400000000000000E-09   2.400000000000000E-09   2.400000000000000E-09   2.500000000000000E-09   2.500000000000000E-09   2.500000000000000E-09   2.500000000000000E-09   2.500000000000000E-09   2.500000000000000E-09   2.500000000000000E-09   2.500000000000000E-09   2.500000000000000E-09   2.600000000000000E-09   2.600000000000000E-09   2.600000000000000E-09   2.600000000000000E-09   2.600000000000000E-09   2.600000000000000E-09   2.600000000000000E-09   2.600000000000000E-09   2.600000000000000E-09   2.600000000000000E-09   2.700000000000000E-09   2.700000000000000E-09   2.700000000000000E-09   2.700000000000000E-09   2.700000000000000E-09   2.700000000000000E-09
 0  9  0  0   2.300000000000000E-19   3.000000000000000E-19   3.800000000000000E-19   4.700000000000000E-19   5.900000000000000E-19   7.300000000000000E-19   8.900000000000001E-19   1.100000000000000E-18   1.300000000000000E-18   1.600000000000000E-18   1.900000000000000E-18   2.200000000000000E-18   2.600000000000000E-18   3.100000000000000E-18   3.700000000000000E-18   4.300000000000000E-18   5.100000000000000E-18   6.000000000000000E-18   7.000000000000000E-18   8.200000000000000E-18   9.500000000000000E-18   1.100000000000000E-17   1.300000000000000E-17   1.500000000000000E-17   1.700000000000000E-17   2.000000000000000E-17   2.300000000000000E-17   2.700000000000000E-17   3.100000000000000E-17   3.500000000000000E-17   4.000000000000000E-17   4.600000000000000E-17   5.300000000000000E-17   6.000000000000000E-17   6.800000000000000E-17   7.800000000000000E-17   8.800000000000000E-17   9.899999999999999E-17   1.100000000000000E-16   1.300000000000000E-16   1.400000000000000E-16   1.600000000000000E-16   1.800000000000000E-16   2.000000000000000E-16   2.200000000000000E-16   2.400000000000000E-16   2.700000000000000E-16   3.000000000000000E-16   3.300000000000000E-16   3.600000000000000E-16   4.000000000000000E-16   4.400000000000000E-16   4.800000000000000E-16   5.200000000000000E-16   5.700000000000000E-16   6.200000000000000E-16   6.700000000000000E-16   7.300000000000000E-16   7.900000000000000E-16   8.600000000000000E-16   9.200000000000000E-16   1.000000000000000E-15   1.100000000000000E-15   1.200000000000000E-15   1.200000000000000E-15   1.300000000000000E-15   1.400000000000000E-15   1.500000000000000E-15   1.600000000000000E-15   1.700000000000000E-15   1.800000000000000E-15   2.000000000000000E-15   2.100000000000000E-15   2.200000000000000E-15   2.400000000000000E-15   2.500000000000000E-15   2.600000000000000E-15   2.800000000000000E-15   3.000000000000000E-15   3.100000000000000E-15   3.300000000000000E-15   3.500000000000000E-15   3.700000000000000E-15   3.900000000000000E-15   4.100000000000000E-15   4.300000000000000E-15   4.500000000000000E-15   4.700000000000000E-15   4.900000000000000E-15   5.200000000000000E-15   5.400000000000000E-15   5.700000000000000E-15   5.900000000000000E-15   6.200000000000000E-15   6.500000000000000E-15   6.800000000000000E-15
 0  9  0  1   1.600000000000000E-18   2.100000000000000E-18   2.700000000000000E-18   3.400000000000000E-18   4.200000000000000E-18   5.200000000000000E-18   6.400000000000000E-18   7.700000000000001E-18   9.200000000000000E-18   1.100000000000000E-17   1.300000000000000E-17   1.500000000000000E-17   1.800000000000000E-17   2.000000000000000E-17   2.300000000000000E-17   2.700000000000000E-17   3.100000000000000E-17   3.600000000000000E-17   4.100000000000000E-17   4.700000000000000E-17   5.300000000000000E-17   6.100000000000001E-17   7.000000000000000E-17   7.900000000000000E-17   9.100000000000000E-17   1.000000000000000E-16   1.200000000000000E-16   1.300000000000000E-16   1.500000000000000E-16   1.800000000000000E-16   2.000000000000000E-16   2.300000000000000E-16   2.600000000000000E-16   2.900000000000000E-16   3.300000000000000E-16   3.700000000000000E-16   4.200000000000000E-16   4.800000000000000E-16   5.400000000000000E-16   6.000000000000000E-16   6.700000000000000E-16   7.500000000000000E-16   8.400000000000000E-16   9.299999999999999E-16   1.000000000000000E-15   1.200000000000000E-15   1.300000000000000E-15   1.400000000000000E-15   1.500000000000000E-15   1.700000000000000E-15   1.900000000000000E-15   2.000000000000000E-15   2.200000000000000E-15   2.400000000000000E-15   2.700000000000000E-15   2.900000000000000E-15   3.100000000000000E-15   3.400000000000000E-15   3.700000000000000E-15   4.000000000000000E-15   4.300000000000000E-15   4.600000000000000E-15   5.000000000000000E-15   5.400000000000000E-15   5.700000000000000E-15   6.200000000000000E-15   6.600000000000000E-15   7.000000000000000E-15   7.500000000000000E-15   8.000000000000001E-15   8.500000000000000E-15   9.100000000000000E-15   9.700000000000001E-15   1.000000000000000E-14   1.100000000000000E-14   1.200000000000000E-14   1.200000000000000E-14   1.300000000000000E-14   1.400000000000000E-14   1.400000000000000E-14   1.500000000000000E-14   1.600000000000000E-14   1.700000000000000E-14   1.800000000000000E-14   1.900000000000000E-14   1.900000000000000E-14   2.000000000000000E-14   2.100000000000000E-14   2.200000000000000E-14   2.300000000000000E-14   2.500000000000000E-14   2.600000000000000E-14   2.700000000000000E-14   2.800000000000000E-14   2.900000000000000E-14   3.000000000000000E-14
 0  9  0  2   7.000000000000000E-18   9.000000000000000E-18   1.100000000000000E-17   1.400000000000000E-17   1.700000000000000E-17   2.100000000000000E-17   2.500000000000000E-17   3.000000000000000E-17   3.600000000000000E-17   4.200000000000000E-17   5.000000000000000E-17   5.800000000000001E-17   6.800000000000000E-17   7.900000000000000E-17   9.100000000000000E-17   1.100000000000000E-16   1.200000000000000E-16   1.400000000000000E-16   1.600000000000000E-16   1.800000000000000E-16   2.100000000000000E-16   2.400000000000000E-16   2.800000000000000E-16   3.200000000000000E-16   3.600000000000000E-16   4.100000000000000E-16   4.700000000000000E-16   5.300000000000000E-16   6.000000000000000E-16   6.800000000000000E-16   7.700000000000000E-16   8.700000000000000E-16   9.799999999999999E-16   1.100000000000000E-15   1.200000000000000E-15   1.400000000000000E-15   1.600000000000000E-15   1.700000000000000E-15   1.900000000000000E-15   2.100000000000000E-15   2.400000000000000E-15   2.600000000000000E-15   2.900000000000000E-15   3.200000000000000E-15   3.500000000000000E-15   3.900000000000000E-15   4.300000000000000E-15   4.700000000000000E-15   5.100000000000000E-15   5.600000000000000E-15   6.100000000000000E-15   6.600000000000000E-15   7.200000000000000E-15   7.800000000000001E-15   8.399999999999999E-15   9.100000000000000E-15   9.800000000000000E-15   1.100000000000000E-14   1.100000000000000E-14   1.200000000000000E-14   1.300000000000000E-14   1.400000000000000E-14   1.500000000000000E-14   1.600000000000000E-14   1.700000000000000E-14   1.800000000000000E-14   1.900000000000000E-14   2.100000000000000E-14   2.200000000000000E-14   2.300000000000000E-14   2.500000000000000E-14   2.600000000000000E-14   2.700000000000000E-14   2.900000000000000E-14   3.100000000000000E-14   3.200000000000000E-14   3.400000000000000E-14   3.600000000000000E-14   3.800000000000000E-14   4.000000000000000E-14   4.200000000000000E-14   4.400000000000000E-14   4.600000000000000E-14   4.800000000000000E-14   5.000000000000000E-14   5.200000000000000E-14   5.500000000000000E-14   5.700000000000000E-14   6.000000000000000E-14   6.200000000000000E-14   6.500000000000000E-14   6.800000000000000E-14   7.000000000000000E-14   7.300000000000000E-14   7.600000000000000E-14   7.900000000000000E-14
 0  9  0  3   3.500000000000000E-17   4.500000000000000E-17   5.600000000000000E-17   6.800000000000000E-17   8.300000000000001E-17   9.899999999999999E-17   1.200000000000000E-16   1.400000000000000E-16   1.600000000000000E-16   1.900000000000000E-16   2.200000000000000E-16   2.500000000000000E-16   2.900000000000000E-16   3.400000000000000E-16   3.900000000000000E-16   4.500000000000000E-16   5.200000000000000E-16   6.000000000000000E-16   6.900000000000000E-16   7.900000000000000E-16   9.100000000000000E-16   1.000000000000000E-15   1.200000000000000E-15   1.400000000000000E-15   1.600000000000000E-15   1.800000000000000E-15   2.000000000000000E-15   2.300000000000000E-15   2.600000000000000E-15   3.000000000000000E-15   3.400000000000000E-15   3.800000000000000E-15   4.300000000000000E-15   4.800000000000000E-15   5.400000000000000E-15   6.000000000000000E-15   6.700000000000000E-15   7.400000000000000E-15   8.300000000000000E-15   9.100000000000000E-15   1.000000000000000E-14   1.100000000000000E-14   1.200000000000000E-14   1.300000000000000E-14   1.500000000000000E-14   1.600000000000000E-14   1.700000000000000E-14   1.900000000000000E-14   2.100000000000000E-14   2.200000000000000E-14   2.400000000000000E-14   2.600000000000000E-14   2.800000000000000E-14   3.000000000000000E-14   3.300000000000000E-14   3.500000000000000E-14   3.800000000000000E-14   4.000000000000000E-14   4.300000000000000E-14   4.600000000000000E-14   4.900000000000000E-14   5.200000000000000E-14   5.500000000000000E-14   5.900000000000000E-14   6.200000000000000E-14   6.600000000000000E-14   7.000000000000000E-14   7.400000000000000E-14   7.800000000000000E-14   8.200000000000000E-14   8.600000000000000E-14   9.100000000000000E-14   9.500000000000000E-14   1.000000000000000E-13   1.100000000000000E-13   1.100000000000000E-13   1.200000000000000E-13   1.200000000000000E-13   1.300000000000000E-13   1.300000000000000E-13   1.400000000000000E-13   1.400000000000000E-13   1.500000000000000E-13   1.600000000000000E-13   1.600000000000000E-13   1.700000000000000E-13   1.800000000000000E-13   1.800000000000000E-13   1.900000000000000E-13   2.000000000000000E-13   2.000000000000000E-13   2.100000000000000E-13   2.200000000000000E-13   2.300000000000000E-13   2.300000000000000E-13   2.400000000000000E-13
